Name,Condition,variable,value,FA
10,pLV_HNF4a,18:2_24:1,1.6637204931162042,24:1
11,PPARa_NT,18:2_24:1,1.4786941437501595,24:1
12,PPARa_HNF4a,18:2_24:1,1.321657690233356,24:1
1,pLV_NT,18:1_16:0,4.223493849618825,16:0
2,pLV_HNF4a,18:1_16:0,6.165667566608479,16:0
3,PPARa_NT,18:1_16:0,5.812910104984197,16:0
4,PPARa_HNF4a,18:1_16:0,5.9669509327649015,16:0
5,pLV_NT,18:1_16:0,6.136519460650379,16:0
6,pLV_HNF4a,18:1_16:0,5.814245642839392,16:0
7,PPARa_NT,18:1_16:0,5.695686068386284,16:0
8,PPARa_HNF4a,18:1_16:0,5.451414019525495,16:0
9,pLV_NT,18:1_16:0,5.624348967424821,16:0
10,pLV_HNF4a,18:1_16:0,6.022722737552134,16:0
11,PPARa_NT,18:1_16:0,5.2644932772159265,16:0
12,PPARa_HNF4a,18:1_16:0,5.341848635748826,16:0
1,pLV_NT,18:1_18:0,0,18:0
2,pLV_HNF4a,18:1_18:0,0,18:0
3,PPARa_NT,18:1_18:0,0,18:0
4,PPARa_HNF4a,18:1_18:0,0,18:0
5,pLV_NT,18:1_18:0,1.7260813319673425,18:0
6,pLV_HNF4a,18:1_18:0,0,18:0
7,PPARa_NT,18:1_18:0,0,18:0
8,PPARa_HNF4a,18:1_18:0,2.0030638370262346,18:0
9,pLV_NT,18:1_18:0,0,18:0
10,pLV_HNF4a,18:1_18:0,1.577568409764782,18:0
11,PPARa_NT,18:1_18:0,1.5017725410554372,18:0
12,PPARa_HNF4a,18:1_18:0,1.363231347225384,18:0
1,pLV_NT,18:1_20:0,0.5720147121444018,20:0
2,pLV_HNF4a,18:1_20:0,0,20:0
3,PPARa_NT,18:1_20:0,0.45057322572408653,20:0
4,PPARa_HNF4a,18:1_20:0,0,20:0
5,pLV_NT,18:1_20:0,0,20:0
6,pLV_HNF4a,18:1_20:0,0,20:0
7,PPARa_NT,18:1_20:0,0,20:0
8,PPARa_HNF4a,18:1_20:0,0.353713401501659,20:0
9,pLV_NT,18:1_20:0,0.4041747929588305,20:0
10,pLV_HNF4a,18:1_20:0,0,20:0
11,PPARa_NT,18:1_20:0,0.476959824145075,20:0
12,PPARa_HNF4a,18:1_20:0,0.5630025504810309,20:0
1,pLV_NT,18:2_16:0,2.3305242710143936,16:0
2,pLV_HNF4a,18:2_16:0,3.1827110594141765,16:0
3,PPARa_NT,18:2_16:0,2.4747094083756283,16:0
4,PPARa_HNF4a,18:2_16:0,2.573808377739419,16:0
5,pLV_NT,18:2_16:0,2.631141224515237,16:0
6,pLV_HNF4a,18:2_16:0,2.8506235207211588,16:0
7,PPARa_NT,18:2_16:0,2.4885280003280688,16:0
8,PPARa_HNF4a,18:2_16:0,2.579326399959029,16:0
9,pLV_NT,18:2_16:0,2.419936231870279,16:0
10,pLV_HNF4a,18:2_16:0,2.7777784479771492,16:0
11,PPARa_NT,18:2_16:0,2.237511847147692,16:0
